,release_month,pl_nnotes,pl_controv_flag,elat,elon,glat,cb_flag,glon,ra,dec,ttv_flag,sy_pnum,sy_snum,release_year,pl_ndispec,pl_ntranspec,pl_nespec,st_nspec,st_nrvc,st_nphot,disc_year,sy_vmag,sy_tmag,sy_jmag,sy_hmag,sy_kmag,sy_pmra,sy_pmdec,sy_pm,sy_gaiamag,sy_bmag,st_rad,sy_dist,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_plx,st_teff,pl_orbper,sy_kepmag,st_mass,soltype_Kepler Project Candidate (q1_q12_koi),soltype_Kepler Project Candidate (q1_q16_koi),soltype_Kepler Project Candidate (q1_q17_dr24_koi),soltype_Kepler Project Candidate (q1_q17_dr25_koi),soltype_Kepler Project Candidate (q1_q8_koi),soltype_Published Candidate,soltype_Published Confirmed,disc_telescope_0.10 m Schmidt Telescope,disc_telescope_0.18 m Takahashi Epsilon Astrograph,disc_telescope_0.95 m Kepler Telescope,disc_telescope_Canon 200mm f/1.8L,disc_telescope_Canon 400mm f/2.8L,discoverymethod_Orbital Brightness Modulation,discoverymethod_Transit,discoverymethod_Transit Timing Variations,disc_instrument_2K CCD Sensor,disc_instrument_Apogee 4K CCD Sensor,disc_instrument_FLI ProLine 4K CCD Sensor,disc_instrument_Kepler CCD Array,disc_instrument_iKon-L CCD Camera,disc_facility_HATNet,disc_facility_HATSouth,disc_facility_K2,disc_facility_Kepler,disc_facility_Qatar,disc_facility_SuperWASP,disc_facility_SuperWASP-South,disc_facility_TrES,disc_locale_Ground,disc_locale_Space
2013,9,1,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,0,2,1,2017,0,0,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.18,109.353,7.794,7.85,7.839,8.168,9.11629,6290.0,9.5521,9.234,1.07,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2015,9,1,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,0,2,1,2025,0,0,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.269,109.353,7.794,7.85,7.839,8.168,9.11629,6364.0,9.55288,9.234,1.154,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2016,1,1,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,0,2,1,2026,0,0,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.222,109.353,7.794,7.85,7.839,8.168,9.11629,6450.0,9.552105,9.234,1.091,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2018,2,1,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,0,2,1,2018,0,0,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.273595,109.353,7.794,7.85,7.839,8.168,9.11629,6321.0,9.554515,9.234,1.119172,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2019,2,0,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,1,2,1,2018,0,1,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.273595,109.353,7.794,7.85,7.839,8.168,9.11629,6321.0,21.057504,9.234,1.119172,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2020,9,0,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,1,2,1,2017,0,1,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.281,109.353,7.794,7.85,7.839,8.168,9.11629,6254.0,21.058,9.234,1.027,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2021,8,0,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,1,2,1,2019,0,1,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.299,109.353,7.794,7.85,7.839,8.168,9.11629,6244.0,21.05603,9.234,1.024,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2022,3,0,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,1,2,1,2022,0,1,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.29,109.353,7.794,7.85,7.839,8.168,9.11629,6277.0,21.05788,9.234,1.08,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2024,4,0,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,1,2,1,2024,0,1,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.31,109.353,7.794,7.85,7.839,8.168,9.11629,6256.0,21.05731,9.234,1.079,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2027,9,0,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,1,2,1,2017,0,1,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.2427,109.353,7.794,7.85,7.839,8.168,9.11629,6498.0,21.05683,9.234,1.33,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2029,9,0,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,1,2,1,2017,0,1,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.18,109.353,7.794,7.85,7.839,8.168,9.11629,6290.0,21.0576,9.234,1.07,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2030,9,0,0,1.01948,183.33896,61.03534,0,283.25037,183.4724742,-0.3934357,1,2,1,2025,0,1,0,0,0,0,2017.0,8.951,8.56338,8.116,7.962,7.853,-2.66228,11.9879,12.2799626,8.88841,9.4,1.269,109.353,7.794,7.85,7.839,8.168,9.11629,6364.0,21.05652,9.234,1.154,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3406,9,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2016,0,0,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.828,47.2899,6.942,7.09,7.054,7.065,21.1175,5370.0,0.959628,8.945,0.883,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3407,2,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2018,0,0,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.836616,47.2899,6.942,7.09,7.054,7.065,21.1175,5366.0,0.959665,8.945,0.89032,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3408,10,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2022,0,0,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.871,47.2899,6.942,7.09,7.054,7.065,21.1175,5300.0,0.95965428,8.945,0.852,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3409,10,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2018,0,0,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.87,47.2899,6.942,7.09,7.054,7.065,21.1175,5528.0,0.959624,8.945,0.94,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3411,8,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2019,0,0,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.88,47.2899,6.942,7.09,7.054,7.065,21.1175,5261.0,0.96,8.945,0.837,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3412,9,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2025,0,0,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.872,47.2899,6.942,7.09,7.054,7.065,21.1175,5261.0,0.959641,8.945,0.866,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3413,7,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2021,0,0,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.835,47.2899,6.942,7.09,7.054,7.065,21.1175,5286.0,0.959632,8.945,0.877,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3415,6,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2017,0,0,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.86,47.2899,6.942,7.09,7.054,7.065,21.1175,5261.0,0.959641,8.945,0.86,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3417,2,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2018,0,4,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.836616,47.2899,6.942,7.09,7.054,7.065,21.1175,5366.0,29.844982,8.945,0.89032,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3419,10,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2022,0,4,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.871,47.2899,6.942,7.09,7.054,7.065,21.1175,5300.0,29.8464948,8.945,0.852,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3420,6,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2017,0,4,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.86,47.2899,6.942,7.09,7.054,7.065,21.1175,5261.0,29.8454,8.945,0.86,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3422,10,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2018,0,4,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.87,47.2899,6.942,7.09,7.054,7.065,21.1175,5528.0,29.83832,8.945,0.94,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3424,9,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2016,0,4,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.828,47.2899,6.942,7.09,7.054,7.065,21.1175,5370.0,29.8454,8.945,0.883,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3426,7,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2021,0,4,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.835,47.2899,6.942,7.09,7.054,7.065,21.1175,5286.0,29.84622,8.945,0.877,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3427,9,2,0,0.56228,9.74901,-58.2406,0,115.11108,8.7401487,4.3807215,0,4,1,2025,0,4,0,0,0,1,2016.0,8.97,8.2491,7.548,7.203,7.066,107.409,-173.293,203.8802519,8.76221,9.767,0.872,47.2899,6.942,7.09,7.054,7.065,21.1175,5261.0,29.8454,8.945,0.866,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4016,5,5,0,-0.35361,152.84386,50.24653,0,230.80783,154.6710977,10.1288464,0,1,1,2018,0,0,0,0,0,1,2018.0,9.38,8.74761,8.091,7.766,7.721,5.34758,-42.4488,42.7843106,9.21702,10.149,1.657,132.345,7.673,7.759,7.729,7.757,7.52747,5499.0,11.81399,9.204,1.12,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4019,8,5,0,-0.35361,152.84386,50.24653,0,230.80783,154.6710977,10.1288464,0,1,1,2018,0,0,0,0,0,1,2018.0,9.38,8.74761,8.091,7.766,7.721,5.34758,-42.4488,42.7843106,9.21702,10.149,1.733,132.345,7.673,7.759,7.729,7.757,7.52747,5622.0,11.8143,9.204,1.324,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4144,4,1,0,2.80941,354.62238,-56.97306,0,86.45885,353.9543517,0.4447043,0,1,2,2023,0,0,0,0,0,1,2014.0,10.19,9.3742,8.604,8.14,8.029,-232.909,-187.564,299.043235,9.93208,11.083,0.716,62.4491,7.996,8.078,8.019,7.878,15.9843,5089.0,9.0949,9.507,0.755,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4146,12,1,0,2.80941,354.62238,-56.97306,0,86.45885,353.9543517,0.4447043,0,1,2,2014,0,0,0,0,0,1,2014.0,10.19,9.3742,8.604,8.14,8.029,-232.909,-187.564,299.043235,9.93208,11.083,0.716,62.4491,7.996,8.078,8.019,7.878,15.9843,5089.0,9.1205,9.507,0.775,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4147,4,1,0,2.80941,354.62238,-56.97306,0,86.45885,353.9543517,0.4447043,0,1,2,2018,0,0,0,0,0,1,2014.0,10.19,9.3742,8.604,8.14,8.029,-232.909,-187.564,299.043235,9.93208,11.083,0.72,62.4491,7.996,8.078,8.019,7.878,15.9843,5089.0,9.1205,9.507,0.81,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4175,7,0,0,-8.84499,126.45937,25.64577,0,214.5263,126.6158279,10.0803708,0,6,1,2016,0,1,0,0,0,1,2016.0,8.93,8.4642,7.982,7.786,7.722,-48.1425,0.059352,48.1425366,8.80998,9.416,1.4,106.289,7.662,7.732,7.732,7.86,9.37994,6199.0,15.5712,9.128,1.15,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4180,7,0,0,-8.84499,126.45937,25.64577,0,214.5263,126.6158279,10.0803708,1,6,1,2016,0,0,0,0,0,1,2016.0,8.93,8.4642,7.982,7.786,7.722,-48.1425,0.059352,48.1425366,8.80998,9.416,1.4,106.289,7.662,7.732,7.732,7.86,9.37994,6199.0,31.6978,9.128,1.15,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4186,7,0,0,-8.84499,126.45937,25.64577,0,214.5263,126.6158279,10.0803708,0,6,1,2016,0,0,0,0,0,1,2016.0,8.93,8.4642,7.982,7.786,7.722,-48.1425,0.059352,48.1425366,8.80998,9.416,1.4,106.289,7.662,7.732,7.732,7.86,9.37994,6199.0,156.0,9.128,1.15,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4189,7,0,0,-8.84499,126.45937,25.64577,0,214.5263,126.6158279,10.0803708,0,6,1,2016,0,0,0,0,0,1,2016.0,8.93,8.4642,7.982,7.786,7.722,-48.1425,0.059352,48.1425366,8.80998,9.416,1.4,106.289,7.662,7.732,7.732,7.86,9.37994,6199.0,131.0,9.128,1.15,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4191,7,0,0,-8.84499,126.45937,25.64577,0,214.5263,126.6158279,10.0803708,0,6,1,2016,0,2,0,0,0,1,2016.0,8.93,8.4642,7.982,7.786,7.722,-48.1425,0.059352,48.1425366,8.80998,9.416,1.4,106.289,7.662,7.732,7.732,7.86,9.37994,6199.0,324.0,9.128,1.15,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4352,2,0,0,-1.5719,172.09339,57.71659,0,261.42793,172.1216476,1.6906217,0,1,1,2018,0,0,0,0,0,0,2015.0,12.429,11.7442,11.059,10.75,10.645,-72.5977,-2.51204,72.6411481,12.2156,13.116,0.902012,272.36,10.638,10.692,10.546,8.92,3.64323,5638.0,19.307044,12.296,0.958188,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4353,2,0,0,-1.5719,172.09339,57.71659,0,261.42793,172.1216476,1.6906217,0,1,1,2016,0,0,0,0,0,0,2015.0,12.429,11.7442,11.059,10.75,10.645,-72.5977,-2.51204,72.6411481,12.2156,13.116,0.98,272.36,10.638,10.692,10.546,8.92,3.64323,5620.0,19.3044,12.296,0.92,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4355,7,0,0,-1.5719,172.09339,57.71659,0,261.42793,172.1216476,1.6906217,0,1,1,2016,0,0,0,0,0,0,2015.0,12.429,11.7442,11.059,10.75,10.645,-72.5977,-2.51204,72.6411481,12.2156,13.116,1.08,272.36,10.638,10.692,10.546,8.92,3.64323,5581.0,19.3037,12.296,0.92,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4357,7,0,0,-1.5719,172.09339,57.71659,0,261.42793,172.1216476,1.6906217,0,1,1,2015,0,0,0,0,0,0,2015.0,12.429,11.7442,11.059,10.75,10.645,-72.5977,-2.51204,72.6411481,12.2156,13.116,0.93,272.36,10.638,10.692,10.546,8.92,3.64323,5647.0,19.30691,12.296,0.94,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4361,10,2,0,1.58055,126.78155,32.19544,0,205.23994,129.6010863,20.1060074,0,1,1,2018,0,0,0,0,0,0,2016.0,10.651,10.0121,9.463,9.242,9.182,-36.1442,-13.014,38.415718,10.4053,11.234,1.22,188.959,9.175,9.189,9.145001,7.632,5.26448,6168.0,1.673833,10.408,1.23,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4365,12,2,0,1.58055,126.78155,32.19544,0,205.23994,129.6010863,20.1060074,0,1,1,2016,0,0,0,0,0,0,2016.0,10.651,10.0121,9.463,9.242,9.182,-36.1442,-13.014,38.415718,10.4053,11.234,1.19,188.959,9.175,9.189,9.145001,7.632,5.26448,6120.0,1.673916,10.408,1.18,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4368,9,2,0,1.58055,126.78155,32.19544,0,205.23994,129.6010863,20.1060074,0,1,1,2025,0,0,0,0,0,0,2016.0,10.651,10.0121,9.463,9.242,9.182,-36.1442,-13.014,38.415718,10.4053,11.234,1.227,188.959,9.175,9.189,9.145001,7.632,5.26448,6044.0,1.67389,10.408,1.21,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4369,7,2,0,1.58055,126.78155,32.19544,0,205.23994,129.6010863,20.1060074,0,1,1,2019,0,0,0,0,0,0,2016.0,10.651,10.0121,9.463,9.242,9.182,-36.1442,-13.014,38.415718,10.4053,11.234,1.19,188.959,9.175,9.189,9.145001,7.632,5.26448,6120.0,1.6739024,10.408,1.18,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4370,12,1,0,0.62624,127.7582,32.44357,0,206.8287,130.3439097,18.9338205,0,1,1,2016,0,0,0,0,0,0,2016.0,12.892,12.0339,11.162,10.678,10.536,-36.593,-12.588,38.6976148,12.6619,13.963,0.73,188.33,10.482,10.579,10.297,8.403,5.28182,4819.0,14.677286,12.619,0.8,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4371,2,1,0,0.62624,127.7582,32.44357,0,206.8287,130.3439097,18.9338205,0,1,1,2018,0,0,0,0,0,0,2016.0,12.892,12.0339,11.162,10.678,10.536,-36.593,-12.588,38.6976148,12.6619,13.963,0.769722,188.33,10.482,10.579,10.297,8.403,5.28182,4942.0,14.677214,12.619,0.833034,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4384,10,1,0,1.26762,126.89824,32.11222,0,205.62196,129.6366594,19.7737202,0,1,1,2017,0,0,0,0,0,0,2016.0,15.989,14.2749,12.878,12.252,12.014,-34.4021,-12.8198,36.7131006,15.3955,18.091,0.492279,189.289,11.905,11.835,11.129,8.149,5.25733,3546.46,1.974238,15.149,0.426533,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4385,12,1,0,1.26762,126.89824,32.11222,0,205.62196,129.6366594,19.7737202,0,1,1,2016,0,0,0,0,0,0,2016.0,15.989,14.2749,12.878,12.252,12.014,-34.4021,-12.8198,36.7131006,15.3955,18.091,0.48,189.289,11.905,11.835,11.129,8.149,5.25733,3660.0,1.97419,15.149,0.51,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4387,10,0,0,-5.80027,124.50004,26.00524,0,210.53336,125.4202985,13.4975122,0,1,1,2018,0,0,0,0,0,0,2017.0,11.752,11.2089,10.541,10.173,10.091,6.96345,-4.87756,8.5017779,11.7124,12.681,0.91,197.989,10.058,10.121,10.128,8.55,5.02224,5464.0,8.267704,11.687,0.99,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4390,1,0,0,-5.80027,124.50004,26.00524,0,210.53336,125.4202985,13.4975122,0,1,1,2017,0,0,0,0,0,0,2017.0,11.752,11.2089,10.541,10.173,10.091,6.96345,-4.87756,8.5017779,11.7124,12.681,0.95,197.989,10.058,10.121,10.128,8.55,5.02224,5434.0,8.266902,11.687,1.01,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
